participantID,condition,pid,condition,block_idx,trial_idx,tau_true,change_flag,s_t,x_t,click_x,rt_ms,repeated_click_flag,points_awarded,score_total_at_checkpoint,show_past_dots_flag,tutorial_phase
P93254,HD,P93254,HD,0,145,7,0,63.20989400049051,54.97399382632444,56.25,-0.20000001788139343,1,87,14027,0,
P93254,HD,P93254,HD,0,146,8,0,63.20989400049051,57.179023612114555,56.25,-0.09999999403953552,1,87,14114,0,
P93254,HD,P93254,HD,0,147,9,0,63.20989400049051,55.405520127010845,56.25,-0.10000002384185791,1,87,14201,0,
P93254,HD,P93254,HD,0,148,0,1,90.72792047902192,95.62083056893783,56.25,-0.09999999403953552,1,32,14233,0,
P93254,HD,P93254,HD,0,149,1,0,90.72792047902192,83.9618664771029,56.25,-0.09999999403953552,1,32,14265,0,
P93254,HD,P93254,HD,0,150,2,0,90.72792047902192,81.31649863250298,56.25,-0.10000002384185791,1,32,14297,0,
P93254,HD,P93254,HD,0,151,3,0,90.72792047902192,87.01686711404136,85.49999999999999,-0.09999999403953552,0,90,14387,0,
P93254,HD,P93254,HD,0,152,4,0,90.72792047902192,93.71972703771004,85.49999999999999,-0.10000002384185791,1,90,14477,0,
P93254,HD,P93254,HD,0,153,5,0,90.72792047902192,83.51735145989542,85.49999999999999,-0.09999999403953552,1,90,14567,0,
P93254,HD,P93254,HD,0,154,6,0,90.72792047902192,89.25447179035253,85.49999999999999,-0.20000001788139343,1,90,14657,0,
P93254,HD,P93254,HD,0,155,7,0,90.72792047902192,100.54064480229242,85.49999999999999,-0.09999999403953552,1,90,14747,0,
